"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label"
"2197","GQ","Equatorial Guinea",33678.7065474823,2013,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2013)"
"2198","GQ","Equatorial Guinea",36671.3574356355,2012,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2012)"
"2199","GQ","Equatorial Guinea",35378.023284068,2011,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2011)"
"2200","GQ","Equatorial Guinea",34732.2559561868,2010,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2010)"
"2201","GQ","Equatorial Guinea",39913.7326041035,2009,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2009)"
"2202","GQ","Equatorial Guinea",41249.4386615226,2008,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2008)"
"2203","GQ","Equatorial Guinea",36685.2987061645,2007,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2007)"
"2204","GQ","Equatorial Guinea",33330.8055978041,2006,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2006)"
"2205","GQ","Equatorial Guinea",32389.8617259435,2005,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2005)"
"2206","GQ","Equatorial Guinea",29004.1867207309,2004,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2004)"
"2207","GQ","Equatorial Guinea",21944.6974115529,2003,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2003)"
"2208","GQ","Equatorial Guinea",20084.4650304267,2002,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2002)"
"2209","GQ","Equatorial Guinea",17523.4341900307,2001,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2001)"
"2210","GQ","Equatorial Guinea",11176.5005218392,2000,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 2000)"
"2211","GQ","Equatorial Guinea",9851.19091747141,1999,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1999)"
"2212","GQ","Equatorial Guinea",8166.0525183119,1998,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1998)"
"2213","GQ","Equatorial Guinea",6868.48036901694,1997,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1997)"
"2214","GQ","Equatorial Guinea",2857.4524167295,1996,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1996)"
"2215","GQ","Equatorial Guinea",1781.26487791249,1995,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1995)"
"2216","GQ","Equatorial Guinea",1572.06560732385,1994,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1994)"
"2217","GQ","Equatorial Guinea",1395.40346843854,1993,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1993)"
"2218","GQ","Equatorial Guinea",1299.93419558003,1992,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1992)"
"2219","GQ","Equatorial Guinea",996.857617103503,1991,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1991)"
"2220","GQ","Equatorial Guinea",1039.98504939461,1990,"GNQ","Sub-Saharan Africa","High income","IBRD","Others","(GNQ, 1990)"
"2221","GR","Greece",30314.5662843171,2019,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2019)"
"2222","GR","Greece",29711.9219354672,2018,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2018)"
"2223","GR","Greece",29089.0140066987,2017,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2017)"
"2224","GR","Greece",28601.0632605563,2016,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2016)"
"2225","GR","Greece",28536.8465089853,2015,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2015)"
"2226","GR","Greece",28474.11562719,2014,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2014)"
"2227","GR","Greece",28077.3661308356,2013,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2013)"
"2228","GR","Greece",28808.3073737596,2012,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2012)"
"2229","GR","Greece",30909.4916089023,2011,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2011)"
"2230","GR","Greece",33965.7109973323,2010,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2010)"
"2231","GR","Greece",35980.9224651024,2009,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2009)"
"2232","GR","Greece",37696.9309621102,2008,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2008)"
"2233","GR","Greece",37924.2450275154,2007,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2007)"
"2234","GR","Greece",36815.7292908136,2006,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2006)"
"2235","GR","Greece",34950.8890189059,2005,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2005)"
"2236","GR","Greece",34844.7629667314,2004,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2004)"
"2237","GR","Greece",33248.3821996222,2003,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2003)"
"2238","GR","Greece",31502.4052334736,2002,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2002)"
"2239","GR","Greece",30424.5772306879,2001,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2001)"
"2240","GR","Greece",29369.7188977053,2000,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 2000)"
"2241","GR","Greece",28377.756375116,1999,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1999)"
"2242","GR","Greece",27637.5940451337,1998,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1998)"
"2243","GR","Greece",26749.3292096524,1997,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1997)"
"2244","GR","Greece",25727.9101110465,1996,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1996)"
"2245","GR","Greece",25122.4973430243,1995,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1995)"
"2246","GR","Greece",24721.0703799291,1994,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1994)"
"2247","GR","Greece",24358.0000240487,1993,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1993)"
"2248","GR","Greece",24900.1129446883,1992,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1992)"
"2249","GR","Greece",24916.6325116704,1991,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1991)"
"2250","GR","Greece",24459.2843846523,1990,"GRC","Europe & Central Asia","Low Income",NA,"Others","(GRC, 1990)"
"2251","GT","Guatemala",8637.55532497518,2019,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2019)"
"2252","GT","Guatemala",8448.46382454193,2018,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2018)"
"2253","GT","Guatemala",8317.36411696486,2017,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2017)"
"2254","GT","Guatemala",8205.75445539162,2016,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2016)"
"2255","GT","Guatemala",8125.3648782725,2015,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2015)"
"2256","GT","Guatemala",7939.09040414949,2014,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2014)"
"2257","GT","Guatemala",7733.84103845645,2013,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2013)"
"2258","GT","Guatemala",7590.28139454865,2012,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2012)"
"2259","GT","Guatemala",7503.55951594576,2011,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2011)"
"2260","GT","Guatemala",7336.00725790242,2010,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2010)"
"2261","GT","Guatemala",7263.55514957481,2009,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2009)"
"2262","GT","Guatemala",7362.74916937218,2008,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2008)"
"2263","GT","Guatemala",7267.58356484942,2007,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2007)"
"2264","GT","Guatemala",6973.03271871811,2006,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2006)"
"2265","GT","Guatemala",6752.49428696212,2005,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2005)"
"2266","GT","Guatemala",6676.55868588947,2004,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2004)"
"2267","GT","Guatemala",6611.61739363325,2003,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2003)"
"2268","GT","Guatemala",6590.58946069641,2002,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2002)"
"2269","GT","Guatemala",6492.73700704406,2001,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2001)"
"2270","GT","Guatemala",6499.01298295179,2000,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 2000)"
"2271","GT","Guatemala",6427.18729148386,1999,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1999)"
"2272","GT","Guatemala",6337.48940164064,1998,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1998)"
"2273","GT","Guatemala",6180.34471392956,1997,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1997)"
"2274","GT","Guatemala",6063.20887482879,1996,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1996)"
"2275","GT","Guatemala",6032.23489968137,1995,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1995)"
"2276","GT","Guatemala",5890.53861856099,1994,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1994)"
"2277","GT","Guatemala",5804.93217168982,1993,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1993)"
"2278","GT","Guatemala",5729.87864615829,1992,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1992)"
"2279","GT","Guatemala",5610.79090500049,1991,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1991)"
"2280","GT","Guatemala",5560.32608366244,1990,"GTM","Latin America & Caribbean","High income","IBRD","Others","(GTM, 1990)"
"2281","GU","Guam",NA,2019,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2019)"
"2282","GU","Guam",NA,2018,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2018)"
"2283","GU","Guam",NA,2017,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2017)"
"2284","GU","Guam",NA,2016,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2016)"
"2285","GU","Guam",NA,2015,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2015)"
"2286","GU","Guam",NA,2014,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2014)"
"2287","GU","Guam",NA,2013,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2013)"
"2288","GU","Guam",NA,2012,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2012)"
"2289","GU","Guam",NA,2011,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2011)"
"2290","GU","Guam",NA,2010,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2010)"
"2291","GU","Guam",NA,2009,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2009)"
"2292","GU","Guam",NA,2008,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2008)"
"2293","GU","Guam",NA,2007,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2007)"
"2294","GU","Guam",NA,2006,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2006)"
"2295","GU","Guam",NA,2005,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2005)"
"2296","GU","Guam",NA,2004,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2004)"
"2297","GU","Guam",NA,2003,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2003)"
"2298","GU","Guam",NA,2002,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2002)"
"2299","GU","Guam",NA,2001,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2001)"
"2300","GU","Guam",NA,2000,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 2000)"
"2301","GU","Guam",NA,1999,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1999)"
"2302","GU","Guam",NA,1998,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1998)"
"2303","GU","Guam",NA,1997,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1997)"
"2304","GU","Guam",NA,1996,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1996)"
"2305","GU","Guam",NA,1995,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1995)"
"2306","GU","Guam",NA,1994,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1994)"
"2307","GU","Guam",NA,1993,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1993)"
"2308","GU","Guam",NA,1992,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1992)"
"2309","GU","Guam",NA,1991,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1991)"
"2310","GU","Guam",NA,1990,"GUM","East Asia & Pacific","Low Income",NA,"Others","(GUM, 1990)"
"2311","GW","Guinea-Bissau",1989.36714098892,2019,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2019)"
"2312","GW","Guinea-Bissau",1949.17757024548,2018,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2018)"
"2313","GW","Guinea-Bissau",1925.23773659951,2017,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2017)"
"2314","GW","Guinea-Bissau",1864.25989746029,2016,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2016)"
"2315","GW","Guinea-Bissau",1800.06856242958,2015,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2015)"
"2316","GW","Guinea-Bissau",1740.89056524607,2014,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2014)"
"2317","GW","Guinea-Bissau",1770.47829569467,2013,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2013)"
"2318","GW","Guinea-Bissau",1760.88618899105,2012,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2012)"
"2319","GW","Guinea-Bissau",1839.70098119593,2011,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2011)"
"2320","GW","Guinea-Bissau",1747.24207561816,2010,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2010)"
"2321","GW","Guinea-Bissau",1713.76238351983,2009,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2009)"
"2322","GW","Guinea-Bissau",1700.28551531301,2008,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2008)"
"2323","GW","Guinea-Bissau",1688.81607937933,2007,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2007)"
"2324","GW","Guinea-Bissau",1675.77139557957,2006,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2006)"
"2325","GW","Guinea-Bissau",1677.70993660064,2005,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2005)"
"2326","GW","Guinea-Bissau",1647.57806324477,2004,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2004)"
"2327","GW","Guinea-Bissau",1641.01868382057,2003,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2003)"
"2328","GW","Guinea-Bissau",1669.27158659525,2002,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2002)"
"2329","GW","Guinea-Bissau",1723.45164466731,2001,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2001)"
"2330","GW","Guinea-Bissau",1722.76321739948,2000,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 2000)"
"2331","GW","Guinea-Bissau",1667.63436321484,1999,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1999)"
"2332","GW","Guinea-Bissau",1683.25167542116,1998,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1998)"
"2333","GW","Guinea-Bissau",2386.29100947962,1997,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1997)"
"2334","GW","Guinea-Bissau",2284.37326973851,1996,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1996)"
"2335","GW","Guinea-Bissau",2088.24763037997,1995,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1995)"
"2336","GW","Guinea-Bissau",2042.45739122701,1994,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1994)"
"2337","GW","Guinea-Bissau",2022.60486023333,1993,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1993)"
"2338","GW","Guinea-Bissau",2025.79988045028,1992,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1992)"
"2339","GW","Guinea-Bissau",2049.61396675926,1991,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1991)"
"2340","GW","Guinea-Bissau",1994.66965583784,1990,"GNB","Sub-Saharan Africa","Lower middle income","IDA","SIDS","(GNB, 1990)"
"2341","GY","Guyana",9702.57885742106,2019,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2019)"
"2342","GY","Guyana",9312.14664957379,2018,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2018)"
"2343","GY","Guyana",8989.03827392901,2017,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2017)"
"2344","GY","Guyana",8848.15067530797,2016,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2016)"
"2345","GY","Guyana",8604.13238333123,2015,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2015)"
"2346","GY","Guyana",8393.3960027228,2014,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2014)"
"2347","GY","Guyana",8122.04641051474,2013,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2013)"
"2348","GY","Guyana",7773.76263630347,2012,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2012)"
"2349","GY","Guyana",7417.2437548934,2011,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2011)"
"2350","GY","Guyana",7075.26222283705,2010,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2010)"
"2351","GY","Guyana",6809.69513806623,2009,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2009)"
"2352","GY","Guyana",6584.03536253728,2008,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2008)"
"2353","GY","Guyana",6459.3815101253,2007,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2007)"
"2354","GY","Guyana",6036.7566625063,2006,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2006)"
"2355","GY","Guyana",5743.58924412738,2005,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2005)"
"2356","GY","Guyana",5861.22017142931,2004,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2004)"
"2357","GY","Guyana",5775.59955819125,2003,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2003)"
"2358","GY","Guyana",5815.10931282204,2002,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2002)"
"2359","GY","Guyana",5746.76589242587,2001,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2001)"
"2360","GY","Guyana",5607.33218120148,2000,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 2000)"
"2361","GY","Guyana",5662.42412776748,1999,"GUY","Latin America & Caribbean","High income","IDA","SIDS","(GUY, 1999)"
