"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label","wbl_index"
"1201","CO","Colombia",14730.8849270675,2019,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2019)",81.9
"1202","CO","Colombia",14455.5890677618,2018,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2018)",81.9
"1203","CO","Colombia",14316.4858099112,2017,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2017)",78.8
"1204","CO","Colombia",14338.4330882028,2016,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2016)",78.8
"1205","CO","Colombia",14237.5838137359,2015,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2015)",78.8
"1206","CO","Colombia",13991.1795483545,2014,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2014)",78.8
"1207","CO","Colombia",13524.7077775305,2013,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2013)",78.8
"1208","CO","Colombia",12981.6349749429,2012,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2012)",73.1
"1209","CO","Colombia",12606.0322105254,2011,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2011)",73.1
"1210","CO","Colombia",11901.8665896613,2010,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2010)",73.1
"1211","CO","Colombia",11510.2275470271,2009,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2009)",73.1
"1212","CO","Colombia",11507.8431188582,2008,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2008)",73.1
"1213","CO","Colombia",11273.8226295597,2007,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2007)",73.1
"1214","CO","Colombia",10693.3232331272,2006,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2006)",66.9
"1215","CO","Colombia",10150.2452705551,2005,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2005)",66.9
"1216","CO","Colombia",9814.26883761635,2004,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2004)",66.9
"1217","CO","Colombia",9450.35522931859,2003,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2003)",64.4
"1218","CO","Colombia",9229.40876282246,2002,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2002)",61.9
"1219","CO","Colombia",9142.48965926501,2001,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2001)",61.9
"1220","CO","Colombia",9133.65196286839,2000,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 2000)",61.9
"1221","CO","Colombia",9017.56275031301,1999,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1999)",61.9
"1222","CO","Colombia",9569.14648374907,1998,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1998)",61.9
"1223","CO","Colombia",9676.48508690695,1997,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1997)",59.4
"1224","CO","Colombia",9518.92490925742,1996,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1996)",59.4
"1225","CO","Colombia",9494.89780094965,1995,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1995)",59.4
"1226","CO","Colombia",9192.55993852458,1994,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1994)",59.4
"1227","CO","Colombia",8852.71705459863,1993,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1993)",59.4
"1228","CO","Colombia",8563.51304186876,1992,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1992)",59.4
"1229","CO","Colombia",8392.53726523347,1991,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1991)",59.4
"1230","CO","Colombia",8390.84170081393,1990,"COL","Latin America & Caribbean","High income","IBRD","Others","(COL, 1990)",59.4
"1231","CR","Costa Rica",19642.4178531668,2019,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2019)",80
"1232","CR","Costa Rica",19426.6533725302,2018,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2018)",80
"1233","CR","Costa Rica",19112.4088874561,2017,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2017)",80
"1234","CR","Costa Rica",18592.1416918575,2016,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2016)",80
"1235","CR","Costa Rica",18024.4919696438,2015,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2015)",80
"1236","CR","Costa Rica",17582.9141040216,2014,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2014)",80
"1237","CR","Costa Rica",17176.681990482,2013,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2013)",80
"1238","CR","Costa Rica",16989.4334079238,2012,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2012)",80
"1239","CR","Costa Rica",16403.9190822922,2011,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2011)",80
"1240","CR","Costa Rica",15917.9568859685,2010,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2010)",80
"1241","CR","Costa Rica",15356.9304038579,2009,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2009)",80
"1242","CR","Costa Rica",15707.6248939241,2008,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2008)",77.5
"1243","CR","Costa Rica",15209.0739439717,2007,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2007)",77.5
"1244","CR","Costa Rica",14252.224819612,2006,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2006)",77.5
"1245","CR","Costa Rica",13476.102272519,2005,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2005)",77.5
"1246","CR","Costa Rica",13159.2025450393,2004,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2004)",77.5
"1247","CR","Costa Rica",12797.330711513,2003,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2003)",77.5
"1248","CR","Costa Rica",12463.9281295739,2002,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2002)",77.5
"1249","CR","Costa Rica",12266.6861443712,2001,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2001)",77.5
"1250","CR","Costa Rica",12067.450074973,2000,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 2000)",77.5
"1251","CR","Costa Rica",11852.1071347559,1999,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1999)",77.5
"1252","CR","Costa Rica",11646.8994443089,1998,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1998)",77.5
"1253","CR","Costa Rica",11137.5434809219,1997,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1997)",77.5
"1254","CR","Costa Rica",10801.915697366,1996,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1996)",75
"1255","CR","Costa Rica",10931.1406831096,1995,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1995)",65.6
"1256","CR","Costa Rica",10761.6042635394,1994,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1994)",65.6
"1257","CR","Costa Rica",10563.7331590932,1993,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1993)",65.6
"1258","CR","Costa Rica",10122.0443989146,1992,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1992)",65.6
"1259","CR","Costa Rica",9513.99021250218,1991,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1991)",65.6
"1260","CR","Costa Rica",9549.7079474705,1990,"CRI","Latin America & Caribbean","High income","IBRD","Others","(CRI, 1990)",65.6
"1261","CU","Cuba",NA,2019,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2019)",NA
"1262","CU","Cuba",NA,2018,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2018)",NA
"1263","CU","Cuba",NA,2017,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2017)",NA
"1264","CU","Cuba",NA,2016,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2016)",NA
"1265","CU","Cuba",NA,2015,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2015)",NA
"1266","CU","Cuba",NA,2014,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2014)",NA
"1267","CU","Cuba",NA,2013,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2013)",NA
"1268","CU","Cuba",NA,2012,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2012)",NA
"1269","CU","Cuba",NA,2011,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2011)",NA
"1270","CU","Cuba",NA,2010,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2010)",NA
"1271","CU","Cuba",NA,2009,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2009)",NA
"1272","CU","Cuba",NA,2008,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2008)",NA
"1273","CU","Cuba",NA,2007,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2007)",NA
"1274","CU","Cuba",NA,2006,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2006)",NA
"1275","CU","Cuba",NA,2005,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2005)",NA
"1276","CU","Cuba",NA,2004,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2004)",NA
"1277","CU","Cuba",NA,2003,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2003)",NA
"1278","CU","Cuba",NA,2002,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2002)",NA
"1279","CU","Cuba",NA,2001,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2001)",NA
"1280","CU","Cuba",NA,2000,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 2000)",NA
"1281","CU","Cuba",NA,1999,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1999)",NA
"1282","CU","Cuba",NA,1998,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1998)",NA
"1283","CU","Cuba",NA,1997,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1997)",NA
"1284","CU","Cuba",NA,1996,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1996)",NA
"1285","CU","Cuba",NA,1995,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1995)",NA
"1286","CU","Cuba",NA,1994,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1994)",NA
"1287","CU","Cuba",NA,1993,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1993)",NA
"1288","CU","Cuba",NA,1992,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1992)",NA
"1289","CU","Cuba",NA,1991,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1991)",NA
"1290","CU","Cuba",NA,1990,"CUB","Latin America & Caribbean","High income",NA,"SIDS","(CUB, 1990)",NA
"1291","CV","Cabo Verde",7171.83946598235,2019,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2019)",86.3
"1292","CV","Cabo Verde",6864.14742789843,2018,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2018)",86.3
"1293","CV","Cabo Verde",6643.204610776,2017,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2017)",86.3
"1294","CV","Cabo Verde",6482.64831875424,2016,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2016)",86.3
"1295","CV","Cabo Verde",6266.84595028906,2015,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2015)",86.3
"1296","CV","Cabo Verde",6281.87881594054,2014,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2014)",86.3
"1297","CV","Cabo Verde",6323.27761047042,2013,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2013)",86.3
"1298","CV","Cabo Verde",6353.78315883202,2012,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2012)",86.3
"1299","CV","Cabo Verde",6366.15403440727,2011,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2011)",86.3
"1300","CV","Cabo Verde",6200.2176806489,2010,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2010)",86.3
"1301","CV","Cabo Verde",6185.71007606689,2009,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2009)",86.3
"1302","CV","Cabo Verde",6341.25723310809,2008,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2008)",78.1
"1303","CV","Cabo Verde",6018.19591751224,2007,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2007)",78.1
"1304","CV","Cabo Verde",5291.05883391903,2006,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2006)",78.1
"1305","CV","Cabo Verde",4964.81890462933,2005,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2005)",78.1
"1306","CV","Cabo Verde",4709.0578658008,2004,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2004)",63.1
"1307","CV","Cabo Verde",4336.8169765995,2003,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2003)",63.1
"1308","CV","Cabo Verde",4228.55126810951,2002,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2002)",63.1
"1309","CV","Cabo Verde",4084.3690263706,2001,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2001)",63.1
"1310","CV","Cabo Verde",4065.38446737758,2000,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 2000)",63.1
"1311","CV","Cabo Verde",3622.68821824009,1999,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1999)",63.1
"1312","CV","Cabo Verde",3319.82702780429,1998,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1998)",63.1
"1313","CV","Cabo Verde",3010.75353177212,1997,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1997)",63.1
"1314","CV","Cabo Verde",2769.27507908582,1996,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1996)",63.1
"1315","CV","Cabo Verde",2546.62755636605,1995,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1995)",63.1
"1316","CV","Cabo Verde",2288.2533623296,1994,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1994)",63.1
"1317","CV","Cabo Verde",1974.26216277784,1993,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1993)",63.1
"1318","CV","Cabo Verde",1868.66989448377,1992,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1992)",63.1
"1319","CV","Cabo Verde",1730.78210451391,1991,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1991)",63.1
"1320","CV","Cabo Verde",1748.63402871735,1990,"CPV","Sub-Saharan Africa","Upper middle income","Blend","SIDS","(CPV, 1990)",63.1
"1321","CW","Curacao",NA,2019,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2019)",NA
"1322","CW","Curacao",24982.1450961915,2018,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2018)",NA
"1323","CW","Curacao",25475.4896636129,2017,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2017)",NA
"1324","CW","Curacao",26009.5280033975,2016,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2016)",NA
"1325","CW","Curacao",26548.7000044222,2015,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2015)",NA
"1326","CW","Curacao",26826.5923787915,2014,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2014)",NA
"1327","CW","Curacao",27503.7894380048,2013,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2013)",NA
"1328","CW","Curacao",28040.0360514959,2012,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2012)",NA
"1329","CW","Curacao",28313.0486187097,2011,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2011)",NA
"1330","CW","Curacao",28543.3607059699,2010,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2010)",NA
"1331","CW","Curacao",28883.1037792964,2009,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2009)",NA
"1332","CW","Curacao",29227.0765763594,2008,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2008)",NA
"1333","CW","Curacao",28963.4099644225,2007,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2007)",NA
"1334","CW","Curacao",28829.0168947987,2006,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2006)",NA
"1335","CW","Curacao",29102.8638428108,2005,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2005)",NA
"1336","CW","Curacao",29653.9647137476,2004,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2004)",NA
"1337","CW","Curacao",30107.1799579905,2003,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2003)",NA
"1338","CW","Curacao",30646.1487257223,2002,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2002)",NA
"1339","CW","Curacao",30562.3183466686,2001,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2001)",NA
"1340","CW","Curacao",29669.8646067821,2000,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 2000)",NA
"1341","CW","Curacao",NA,1999,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1999)",NA
"1342","CW","Curacao",NA,1998,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1998)",NA
"1343","CW","Curacao",NA,1997,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1997)",NA
"1344","CW","Curacao",NA,1996,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1996)",NA
"1345","CW","Curacao",NA,1995,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1995)",NA
"1346","CW","Curacao",NA,1994,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1994)",NA
"1347","CW","Curacao",NA,1993,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1993)",NA
"1348","CW","Curacao",NA,1992,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1992)",NA
"1349","CW","Curacao",NA,1991,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1991)",NA
"1350","CW","Curacao",NA,1990,"CUW","Latin America & Caribbean","Low Income",NA,"Others","(CUW, 1990)",NA
"1351","CY","Cyprus",39544.6818471754,2019,"CYP","Europe & Central Asia","Low Income",NA,"Others","(CYP, 2019)",91.3
"1352","CY","Cyprus",38822.4919713012,2018,"CYP","Europe & Central Asia","Low Income",NA,"Others","(CYP, 2018)",88.8
